tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,jpg_url,img_num,prediction1,p1_conf,p1_dog,prediction2,p2_conf,p2_dog,prediction3,p3_conf,p3_dog
739485634323156992,,,2016-06-05 15:54:48+00:00,Twitter for iphone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,,,,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",6.0,10.0,Kyle,,7887.0,3309.0,,2,Walker Hound,64.03,True,English Foxhound,22.98,True,Beagle,3.775,True
739238157791694849,,,2016-06-04 23:31:25+00:00,Twitter for iphone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,,,,https://twitter.com/dog_rates/status/739238157791694849/video/1,13.0,10.0,,doggo,75163.0,52360.0,,1,Eskimo Dog,50.34,True,Siberian Husky,39.04,True,Malamute,8.09,True
738885046782832640,,,2016-06-04 00:08:17+00:00,Twitter for iphone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,,,,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11.0,10.0,Charles,,4127.0,1283.0,,1,Bath Towel,87.83,False,Swab,2.06,False,American Staffordshire Terrier,1.554,True
738883359779196928,,,2016-06-04 00:01:35+00:00,Twitter for iphone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,,,,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",10.0,10.0,,,3661.0,917.0,,2,Labrador Retriever,69.11,True,Golden Retriever,19.56,True,Chesapeake Bay Retriever,1.958,True
738537504001953792,,,2016-06-03 01:07:16+00:00,Twitter for iphone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,,,,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",11.0,10.0,Bayley,puppo,5575.0,1759.0,,1,Chow,80.87,True,Gibbon,2.89,False,Pembroke,2.65,True
738402415918125056,,,2016-06-02 16:10:29+00:00,Twitter for iphone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",,,,https://twitter.com/dog_rates/status/738402415918125056/photo/1,10.0,10.0,,,3599.0,955.0,,1,Cocker Spaniel,34.67,True,Blenheim Spaniel,19.39,True,Chihuahua,7.8,True
738184450748633089,,,2016-06-02 01:44:22+00:00,Twitter for iphone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",,,,https://twitter.com/dog_rates/status/738184450748633089/photo/1,9.0,10.0,,,4727.0,1360.0,,1,Bedlington Terrier,28.95,True,Standard Poodle,17.37,True,Great Pyrenees,15.708,True
738166403467907072,,,2016-06-02 00:32:39+00:00,Twitter for iphone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,,,,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",12.0,10.0,Axel,,9635.0,3828.0,,2,Keeshond,87.89,True,Norwegian Elkhound,8.67,True,Malamute,2.128,True
738156290900254721,,,2016-06-01 23:52:28+00:00,Twitter for iphone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,,,,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10.0,10.0,Storkson,,2768.0,748.0,,1,Pug,75.18,True,Tub,11.07,False,Bathtub,10.413,False
737826014890496000,,,2016-06-01 02:00:04+00:00,Twitter for iphone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,,,,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",10.0,10.0,Remy,,5757.0,2006.0,,1,Vizsla,99.04,True,Rhodesian Ridgeback,0.56,True,Chesapeake Bay Retriever,0.287,True
737800304142471168,,,2016-06-01 00:17:54+00:00,Twitter for iphone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,,,,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10.0,10.0,Bella,,10943.0,3904.0,,1,Malamute,37.47,True,Norwegian Elkhound,33.49,True,Limousine,6.817,False
737678689543020544,,,2016-05-31 16:14:39+00:00,Twitter for iphone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,,,,https://twitter.com/dog_rates/status/737678689543020544/photo/1,11.0,10.0,,,5528.0,1509.0,,1,Pembroke,93.53,True,Cardigan,4.99,True,Chihuahua,1.16,True
737445876994609152,,,2016-05-31 00:49:32+00:00,Twitter for iphone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,,,,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13.0,10.0,,,11302.0,5048.0,,1,Samoyed,40.06,True,Pomeranian,33.13,True,Maltese Dog,4.543,True
737322739594330112,,,2016-05-30 16:40:14+00:00,Twitter for iphone,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,,,,https://twitter.com/dog_rates/status/737322739594330112/photo/1,9.0,10.0,Lily,,3953.0,907.0,,1,Guinea Pig,14.85,False,Solar Dish,9.72,False,Park Bench,5.931,False
737310737551491075,,,2016-05-30 15:52:33+00:00,Twitter for iphone,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,,,,https://twitter.com/dog_rates/status/737310737551491075/video/1,13.0,10.0,,pupper,16040.0,8329.0,,1,Cliff,43.91,False,Lakeside,6.29,False,Valley,3.976,False
736736130620620800,,,2016-05-29 01:49:16+00:00,Twitter for iphone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,,,,https://twitter.com/dog_rates/status/736736130620620800/photo/1,13.0,10.0,Chadrick,,4736.0,1972.0,,1,Schipperke,54.55,True,Groenendael,29.86,True,Labrador Retriever,3.099,True
736365877722001409,,,2016-05-28 01:18:00+00:00,Twitter for iphone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,,,,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",11.0,10.0,Rory,pupper,4367.0,1408.0,,3,Cup,47.36,False,Toy Poodle,8.26,True,Consomme,4.83,False
736225175608430592,,,2016-05-27 15:58:54+00:00,Twitter for iphone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,,,,https://twitter.com/dog_rates/status/736225175608430592/photo/1,10.0,10.0,,,8901.0,3115.0,,1,Labrador Retriever,39.92,True,West Highland White Terrier,13.77,True,Cocker Spaniel,6.203,True
736010884653420544,,,2016-05-27 01:47:23+00:00,Twitter for iphone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,,,,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",10.0,10.0,,,8652.0,3355.0,,2,Golden Retriever,55.39,True,Labrador Retriever,11.95,True,Bluetick,7.748,True
735991953473572864,,,2016-05-27 00:32:10+00:00,Twitter for iphone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,,,,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",11.0,10.0,Maxaroni,,3934.0,1283.0,,2,Cocker Spaniel,96.16,True,Toy Poodle,1.15,True,Soft-Coated Wheaten Terrier,0.49,True
735648611367784448,,,2016-05-26 01:47:51+00:00,Twitter for iphone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,,,,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12.0,10.0,,pupper,4397.0,1237.0,,1,Pembroke,46.26,True,Seat Belt,26.19,False,Cardigan,15.17,True
735635087207878657,,,2016-05-26 00:54:06+00:00,Twitter for iphone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,,,,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",11.0,10.0,Dakota,,6776.0,2659.0,,1,Pug,89.19,True,Goose,1.44,False,Fur Coat,0.845,False
735274964362878976,,,2016-05-25 01:03:06+00:00,Twitter for iphone,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,,,,"https://twitter.com/dog_rates/status/735274964362878976/photo/1,https://twitter.com/dog_rates/status/735274964362878976/photo/1",11.0,10.0,,,9629.0,4707.0,,1,Studio Couch,94.47,False,Four-Poster,0.79,False,Quilt,0.63,False
735256018284875776,,,2016-05-24 23:47:49+00:00,Twitter for iphone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,,,,https://twitter.com/dog_rates/status/735256018284875776/photo/1,8.0,10.0,Kellogg,doggo,3675.0,993.0,,1,Staffordshire Bullterrier,52.32,True,French Bulldog,35.11,True,Doormat,2.808,False
735137028879360001,,,2016-05-24 15:55:00+00:00,Twitter for iphone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,,,,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9.0,10.0,Buckley,pupper,3428.0,1092.0,,1,Walker Hound,41.35,True,Beagle,23.39,True,English Foxhound,16.494,True
734912297295085568,,,2016-05-24 01:02:00+00:00,Twitter for iphone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,,,,https://twitter.com/dog_rates/status/734912297295085568/photo/1,10.0,10.0,Jax,,2993.0,572.0,,1,Maltese Dog,84.73,True,Feather Boa,5.94,False,Old English Sheepdog,5.276,True
734787690684657664,,,2016-05-23 16:46:51+00:00,Twitter for iphone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,,,,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",13.0,10.0,,,13745.0,7102.0,,4,Golden Retriever,88.4,True,Chow,2.35,True,Labrador Retriever,1.606,True
734776360183431168,,,2016-05-23 16:01:50+00:00,Twitter for iphone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,,,,https://twitter.com/dog_rates/status/734776360183431168/photo/1,11.0,10.0,Livvie,,2742.0,608.0,,1,Siberian Husky,30.49,True,Eskimo Dog,15.51,True,Malamute,5.094,True
733828123016450049,,,2016-05-21 01:13:53+00:00,Twitter for iphone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,,,,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",10.0,10.0,Terry,,3926.0,881.0,,2,Beagle,47.23,True,Walker Hound,12.18,True,Saint Bernard,11.464,True
733822306246479872,,,2016-05-21 00:50:46+00:00,Twitter for iphone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,,,,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10.0,10.0,Moose,,4015.0,1141.0,,1,Lhasa,45.74,True,Shih-Tzu,37.13,True,Tibetan Terrier,4.836,True
733482008106668032,,,2016-05-20 02:18:32+00:00,Twitter for iphone,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",,,,https://twitter.com/dog_rates/status/733482008106668032/photo/1,10.0,10.0,,,3438.0,1065.0,,1,French Bulldog,61.94,True,Computer Keyboard,14.23,False,Mouse,5.85,False
733460102733135873,,,2016-05-20 00:51:30+00:00,Twitter for iphone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,,,,https://twitter.com/dog_rates/status/733460102733135873/photo/1,11.0,10.0,Hermione,,4605.0,1451.0,,1,Chow,93.13,True,Beaver,2.88,False,Dhole,1.738,False
732732193018155009,,,2016-05-18 00:39:02+00:00,Twitter for iphone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,,,,https://twitter.com/dog_rates/status/732732193018155009/photo/1,12.0,10.0,Ralpher,,2671.0,599.0,,1,Koala,16.29,False,Staffordshire Bullterrier,12.8,True,Mongoose,9.642,False
732726085725589504,,,2016-05-18 00:14:46+00:00,Twitter for iphone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,,,,https://twitter.com/dog_rates/status/732726085725589504/photo/1,11.0,10.0,Aldrick,,3855.0,1003.0,,1,Pomeranian,96.19,True,Samoyed,2.43,True,Chow,0.577,True
732585889486888962,,,2016-05-17 14:57:41+00:00,Twitter for iphone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",,,,"https://twitter.com/dog_rates/status/732585889486888962/photo/1,https://twitter.com/dog_rates/status/732585889486888962/photo/1",10.0,10.0,,,4016.0,868.0,,2,Staffordshire Bullterrier,84.34,True,American Staffordshire Terrier,2.83,True,Miniature Pinscher,1.679,True
732375214819057664,,,2016-05-17 01:00:32+00:00,Twitter for iphone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,,,,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11.0,10.0,Kyle,doggo,8832.0,2838.0,,1,Tennis Ball,99.87,False,Basset,0.05,True,Golden Retriever,0.036,True
731285275100512256,,,2016-05-14 00:49:30+00:00,Twitter for iphone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,,,,https://twitter.com/dog_rates/status/731285275100512256/photo/1,12.0,10.0,Solomon,,3798.0,1090.0,,1,Pembroke,96.71,True,Cardigan,2.11,True,Chihuahua,0.223,True
731156023742988288,,,2016-05-13 16:15:54+00:00,Twitter for iphone,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,,,,https://twitter.com/dog_rates/status/731156023742988288/photo/1,204.0,170.0,,doggo,4196.0,1434.0,,1,Lakeside,50.18,False,Breakwater,5.14,False,King Penguin,4.944,False
730924654643314689,,,2016-05-13 00:56:32+00:00,Twitter for iphone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,,,,https://twitter.com/dog_rates/status/730924654643314689/photo/1,9.0,10.0,,,6682.0,2234.0,,1,Polecat,18.54,False,Mink,10.53,False,Newfoundland,8.624,True
730573383004487680,,,2016-05-12 01:40:42+00:00,Twitter for iphone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,,,,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10.0,10.0,Rooney,pupper,5407.0,2435.0,,2,American Staffordshire Terrier,81.02,True,Labrador Retriever,5.82,True,Weimaraner,2.793,True
730427201120833536,,,2016-05-11 15:59:50+00:00,Twitter for iphone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,,,,https://twitter.com/dog_rates/status/730427201120833536/photo/1,11.0,10.0,Crystal,,3809.0,1176.0,,1,Eskimo Dog,68.21,True,Siberian Husky,28.93,True,Staffordshire Bullterrier,0.877,True
730211855403241472,,,2016-05-11 01:44:07+00:00,Twitter for iphone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,,,,https://twitter.com/dog_rates/status/730211855403241472/photo/1,11.0,10.0,Ziva,,4180.0,1182.0,,1,Pug,34.17,True,Norwegian Elkhound,17.12,True,German Shepherd,12.469,True
730196704625098752,,,2016-05-11 00:43:55+00:00,Twitter for iphone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,,,,https://twitter.com/dog_rates/status/730196704625098752/photo/1,6.0,10.0,Charles,,5339.0,2172.0,,1,Hand Blower,29.61,False,Chain Mail,26.23,False,Toilet Seat,14.95,False
729854734790754305,,,2016-05-10 02:05:03+00:00,Twitter for iphone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,,,,https://twitter.com/dog_rates/status/729854734790754305/photo/1,11.0,10.0,Ollie,,4396.0,1268.0,,1,Doormat,35.96,False,China Cabinet,5.39,False,Passenger Car,5.266,False
729838605770891264,7.291135312709919e+17,4196983835.0,2016-05-10 01:00:58+00:00,Twitter for iphone,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",,,,https://twitter.com/dog_rates/status/729838605770891264/video/1,12.0,10.0,,,1856.0,431.0,,1,Stone Wall,75.82,False,Patio,7.42,False,Prison,1.383,False
729823566028484608,,,2016-05-10 00:01:12+00:00,Twitter for iphone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,,,,https://twitter.com/dog_rates/status/729823566028484608/photo/1,13.0,10.0,Stefan,,4358.0,1390.0,,1,Kelpie,21.84,True,Arabian Camel,11.44,False,Coyote,9.641,False
729463711119904772,,,2016-05-09 00:11:16+00:00,Twitter for iphone,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,,,,https://twitter.com/dog_rates/status/729463711119904772/photo/1,13.0,10.0,Pupcasso,,6340.0,2586.0,,1,German Shepherd,82.93,True,Doberman,2.25,True,Basenji,2.119,True
729113531270991872,,,2016-05-08 00:59:46+00:00,Twitter for iphone,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",,,,"https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1",10.0,10.0,,,2054.0,370.0,,2,Stone Wall,60.62,False,Prison,6.48,False,Bannister,4.805,False
728986383096946689,,,2016-05-07 16:34:32+00:00,Twitter for iphone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",,,,"https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",11.0,10.0,Puff,,3460.0,917.0,,2,Maltese Dog,95.21,True,Toy Poodle,2.73,True,Miniature Poodle,0.487,True
728760639972315136,,,2016-05-07 01:37:30+00:00,Twitter for iphone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",,,,"https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1",13.0,10.0,,,5090.0,1911.0,,1,Pembroke,93.91,True,Cardigan,5.43,True,Chihuahua,0.559,True
728751179681943552,,,2016-05-07 00:59:55+00:00,Twitter for iphone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,,,,https://twitter.com/dog_rates/status/728751179681943552/photo/1,10.0,10.0,Flurpson,,3032.0,757.0,,1,Saint Bernard,48.2,True,Collie,20.27,True,Borzoi,3.798,True
728653952833728512,,,2016-05-06 18:33:34+00:00,Twitter for iphone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,,,,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",8.0,10.0,Coleman,,3620.0,1169.0,,2,Window Shade,59.43,False,Studio Couch,5.35,False,Rotisserie,4.125,False
728409960103686147,,,2016-05-06 02:24:02+00:00,Twitter for iphone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,,,,https://twitter.com/dog_rates/status/728409960103686147/photo/1,10.0,10.0,Wallace,,5383.0,2269.0,,1,Siamese Cat,47.83,False,Saint Bernard,9.42,True,King Penguin,8.216,False
728387165835677696,,,2016-05-06 00:53:27+00:00,Twitter for iphone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",,,,https://twitter.com/dog_rates/status/728387165835677696/photo/1,12.0,10.0,Enchilada,,3999.0,1075.0,,1,Collie,26.64,True,Great Pyrenees,13.85,True,Keeshond,10.901,True
728046963732717569,,,2016-05-05 02:21:37+00:00,Twitter for iphone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,,,,https://twitter.com/dog_rates/status/728046963732717569/photo/1,11.0,10.0,Raymond,,4722.0,1328.0,,1,Newfoundland,25.6,True,Groenendael,17.56,True,German Shepherd,16.413,True
728035342121635841,,,2016-05-05 01:35:26+00:00,Twitter for iphone,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,,,,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",12.0,10.0,,pupper,4953.0,1872.0,,1,Handkerchief,30.3,False,Pomeranian,24.87,True,Shih-Tzu,11.101,True
728015554473250816,,,2016-05-05 00:16:48+00:00,Twitter for iphone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,,,,https://twitter.com/dog_rates/status/728015554473250816/photo/1,11.0,10.0,Rueben,pupper,4479.0,1219.0,,1,Cocker Spaniel,38.46,True,Golden Retriever,9.17,True,Sandbar,8.18,False
727685679342333952,,,2016-05-04 02:26:00+00:00,Twitter for iphone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,,,,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12.0,10.0,Cilantro,,3206.0,720.0,,1,Border Collie,46.24,True,Collie,21.46,True,Eskimo Dog,3.56,True
727644517743104000,,,2016-05-03 23:42:26+00:00,Twitter for iphone,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,,,,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",13.0,10.0,,doggo,6431.0,1962.0,,2,Great Pyrenees,45.72,True,Kuvasz,39.17,True,Labrador Retriever,9.452,True
727524757080539137,,,2016-05-03 15:46:33+00:00,Twitter for iphone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,,,,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10.0,10.0,,pupper,4900.0,1379.0,,2,Pomeranian,95.88,True,Chihuahua,2.41,True,Chow,0.394,True
727314416056803329,,,2016-05-03 01:50:44+00:00,Twitter for iphone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,,,,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11.0,10.0,,pupper,3623.0,834.0,,2,Toy Poodle,82.75,True,Miniature Poodle,16.08,True,Tibetan Terrier,0.173,True
727286334147182592,,,2016-05-02 23:59:09+00:00,Twitter for iphone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,,,,https://twitter.com/dog_rates/status/727286334147182592/photo/1,9.0,10.0,,,3324.0,920.0,,1,Bonnet,14.64,False,Sock,8.31,False,Chihuahua,7.055,True
727175381690781696,,,2016-05-02 16:38:15+00:00,Twitter for iphone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,,,,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10.0,10.0,Karll,,4209.0,1540.0,,2,Flat-Coated Retriever,65.65,True,Great Dane,8.48,True,Labrador Retriever,5.891,True
726935089318363137,,,2016-05-02 00:43:25+00:00,Twitter for iphone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,,,,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",12.0,10.0,Sprout,,7496.0,2738.0,,2,Teddy,82.16,False,Toy Poodle,8.37,True,Lakeland Terrier,3.332,True
726887082820554753,,,2016-05-01 21:32:40+00:00,Twitter for iphone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,,,,https://twitter.com/dog_rates/status/726887082820554753/photo/1,10.0,10.0,Blitz,,4195.0,1677.0,,1,Soft-Coated Wheaten Terrier,51.59,True,Irish Terrier,16.27,True,Chesapeake Bay Retriever,12.518,True
726828223124897792,,,2016-05-01 17:38:46+00:00,Twitter for iphone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,,,,https://twitter.com/dog_rates/status/726828223124897792/photo/1,12.0,10.0,Bloop,,3882.0,1124.0,,1,Miniature Pinscher,25.53,True,Border Terrier,18.13,True,Labrador Retriever,12.518,True
726224900189511680,,,2016-04-30 01:41:23+00:00,Twitter for iphone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,,,,https://twitter.com/dog_rates/status/726224900189511680/photo/1,9.0,10.0,,,4811.0,1302.0,,1,Standard Poodle,26.11,True,Cocker Spaniel,9.48,True,Bucket,6.995,False
725786712245440512,,,2016-04-28 20:40:11+00:00,Twitter for iphone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,,,,https://twitter.com/dog_rates/status/725786712245440512/photo/1,11.0,10.0,Lillie,pupper,4537.0,1527.0,,1,Chow,33.58,True,Samoyed,16.72,True,Kuvasz,14.572,True
725729321944506368,,,2016-04-28 16:52:08+00:00,Twitter for iphone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,,,,https://twitter.com/dog_rates/status/725729321944506368/photo/1,12.0,10.0,Lola,,5646.0,2009.0,,1,Boxer,59.91,True,Bull Mastiff,17.73,True,French Bulldog,14.146,True
